TAZ,APARKS,EMPEDU_P,EMPFOO_P,EMPGOV_P,EMPIND_P,EMPMED_P,EMPOFC_P,EMPOTH_P,EMPRET_P,EMPRSC_P,EMPSVC_P,EMPTOT_P,HH_P,LUTYPE_P,MFUNITS,NPARKS,PARKDY_P,PARKHR_P,SFUNITS,SQFT_P,STUGRD_P,STUHGH_P,STUUNI_P,a1,a2,a3,a4,a5,a6,a7,a8
961,0,57,46,40.0,436,1,9,88,14,0,7,698.0,384,11264,0,0,0,0,391,3432135,360,0,0,119.0,76.0,97.0,42.0,4.0,9.0,34.0,3.0
962,0,0,0,13.0,6,2,25,63,1,0,1,111.0,104,875,0,0,0,0,15,1310138,0,0,0,35.0,33.0,18.0,3.0,11.0,1.0,1.0,2.0
963,0,3,2,0.0,3,20,44,39,93,0,18,222.0,627,14135,17,0,0,0,554,4013810,0,0,0,53.0,99.0,185.0,144.0,40.0,61.0,37.0,8.0
964,0,0,13,0.0,12,23,25,25,77,0,25,200.0,442,5316,12,0,0,0,167,760711,0,0,0,98.0,128.0,96.0,66.0,10.0,23.0,17.0,4.0
965,0,2,46,0.0,7,35,29,52,270,0,53,494.0,389,8164,1,0,0,0,313,2388353,0,0,0,73.0,68.0,80.0,64.0,22.0,34.0,30.0,18.0
966,485,68,2,2.0,0,60,14,13,13,0,32,204.0,628,7835,0,1,0,0,307,2132926,0,0,0,257.0,104.0,50.0,45.0,43.0,56.0,41.0,32.0
967,0,3,0,0.0,9,11,25,14,6,0,26,94.0,340,7480,0,0,0,0,294,1982093,0,0,0,44.0,34.0,46.0,33.0,27.0,29.0,65.0,62.0
968,0,1,1,0.0,4,7,13,8,2,0,4,40.0,391,9971,0,0,0,0,401,3281129,0,0,0,39.0,32.0,54.0,47.0,45.0,40.0,60.0,74.0
969,0,2,36,0.0,3,10,23,3,3,0,7,87.0,436,9914,87,0,0,0,363,17361020,0,0,0,38.0,34.0,58.0,40.0,48.0,69.0,74.0,75.0
970,0,11,0,0.0,3,1,10,1,2,0,2,30.0,316,7768,0,0,0,0,318,2187880,0,0,0,6.0,21.0,56.0,53.0,39.0,31.0,57.0,53.0
971,0,41,0,0.0,0,0,4,1,3,0,2,51.0,333,8160,0,0,0,0,332,2611685,548,0,0,19.0,47.0,62.0,35.0,30.0,28.0,58.0,54.0
972,0,54,0,0.0,0,1,5,1,0,0,5,66.0,438,10460,35,0,0,0,428,3146434,294,0,0,38.0,80.0,59.0,37.0,48.0,35.0,83.0,58.0
973,0,0,0,0.0,0,0,0,0,0,0,0,0.0,235,5740,0,0,0,0,238,1980196,0,0,0,11.0,35.0,42.0,22.0,21.0,33.0,28.0,43.0
974,0,0,0,0.0,0,0,0,0,0,0,0,0.0,393,10435,0,0,0,0,393,20811726,0,0,0,26.0,44.0,51.0,34.0,47.0,60.0,59.0,72.0
975,0,3,1,0.0,1,4,34,5,6,0,13,67.0,239,6309,0,0,0,0,239,2129282,0,0,0,10.0,40.0,44.0,29.0,26.0,24.0,30.0,36.0
976,0,1,0,0.0,197,2,38,9,6,0,9,262.0,0,925,0,0,0,0,0,3410387,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,0,0,15,0.0,630,4,96,35,4,0,15,799.0,111,3987,0,0,0,0,111,3202742,0,0,0,16.0,13.0,19.0,24.0,13.0,11.0,4.0,11.0
978,0,1,3,0.0,12,5,72,40,5,0,26,164.0,108,4824,0,0,0,0,114,3182268,0,0,0,3.0,20.0,32.0,35.0,3.0,7.0,8.0,0.0
979,0,0,0,0.0,8,11,12,3,4,0,8,46.0,192,6147,0,0,0,0,197,1663691,0,0,0,20.0,35.0,34.0,45.0,23.0,9.0,18.0,8.0
980,0,0,1,53.0,1,39,11,1,2,0,14,122.0,318,2655,19,0,0,0,75,1118091,0,0,0,135.0,55.0,65.0,17.0,16.0,3.0,21.0,6.0
981,0,0,0,0.0,0,0,0,0,0,0,0,0.0,129,3352,0,0,0,0,132,1250984,0,0,0,0.0,18.0,32.0,45.0,11.0,14.0,8.0,1.0
982,205882,8,36,0.0,20,40,49,19,83,0,30,285.0,650,1003,391,1,0,0,12,1806120,0,0,0,173.0,132.0,161.0,33.0,57.0,30.0,56.0,8.0
983,0,0,90,0.0,3,11,17,8,2,0,14,145.0,336,9043,0,0,0,0,296,2440575,0,0,0,40.0,37.0,106.0,65.0,20.0,20.0,17.0,31.0
984,532,68,55,0.0,12,11,31,22,6,0,29,234.0,515,12889,0,1,0,0,459,3996009,332,0,0,74.0,91.0,107.0,48.0,52.0,41.0,51.0,51.0
985,23,0,0,3.0,0,0,2,1,2,0,0,8.0,164,4027,27,2,0,0,125,2367345,0,0,0,29.0,18.0,44.0,18.0,7.0,14.0,13.0,21.0
986,0,0,0,0.0,0,0,1,1,0,0,0,2.0,308,7497,0,0,0,0,306,2954820,129,0,0,33.0,22.0,52.0,26.0,34.0,46.0,25.0,70.0
987,0,1,0,0.0,2,1,4,0,0,0,0,8.0,590,14859,0,0,0,0,603,3958624,165,0,0,30.0,66.0,90.0,57.0,109.0,49.0,63.0,126.0
988,0,0,1,0.0,0,0,0,1,0,0,0,2.0,194,5595,4,0,0,0,197,1764980,0,0,0,9.0,12.0,22.0,20.0,51.0,18.0,25.0,37.0
989,0,0,0,0.0,0,0,2,0,0,0,0,2.0,351,8981,0,0,0,0,359,2472986,0,0,0,13.0,68.0,81.0,49.0,48.0,26.0,20.0,46.0
990,0,0,0,0.0,0,0,0,0,0,0,0,0.0,310,8473,0,0,0,0,308,2616836,0,0,0,62.0,39.0,59.0,9.0,28.0,18.0,30.0,65.0
991,0,43,0,66.0,0,1,0,0,0,0,0,110.0,417,10611,0,0,0,0,419,3872492,241,0,0,54.0,55.0,93.0,71.0,46.0,23.0,30.0,45.0
992,0,1,0,1742.0,0,1,1,0,0,0,0,1745.0,211,5503,0,0,0,0,202,2621879,0,0,0,33.0,30.0,48.0,26.0,36.0,7.0,6.0,25.0
993,0,21,1,0.0,5,5,143,6,2,0,189,372.0,217,4790,51,0,0,0,160,3569308,107,0,0,27.0,43.0,20.0,19.0,52.0,9.0,26.0,21.0
994,0,0,0,0.0,0,0,0,0,0,0,0,0.0,299,7969,0,0,0,0,316,3335628,0,0,0,29.0,40.0,29.0,49.0,81.0,13.0,25.0,33.0
995,0,0,68,0.0,3,24,22,14,16,0,19,166.0,178,4542,12,0,0,0,152,1729933,123,0,0,21.0,40.0,39.0,30.0,32.0,3.0,5.0,8.0
996,0,0,23,0.0,0,13,13,4,10,0,5,68.0,259,5577,12,0,0,0,213,1655060,0,0,0,20.0,81.0,36.0,38.0,53.0,8.0,15.0,8.0
997,120286,0,80,23.0,43,118,40,29,101,0,15,449.0,190,5633,1,2,0,0,128,2392418,0,0,0,62.0,40.0,37.0,18.0,24.0,2.0,2.0,5.0
998,2369,3,12,32.0,11,17,8,1,86,0,16,186.0,430,2485,0,1,0,0,83,1791738,0,0,0,209.0,202.0,19.0,0.0,0.0,0.0,0.0,0.0
999,52233,101,6,81.0,8,8,3,6,7,0,1,221.0,452,5542,0,4,0,0,120,2890334,632,0,0,226.0,93.0,63.0,26.0,31.0,6.0,5.0,2.0
1000,71393,0,0,0.0,0,0,0,0,0,0,0,0.0,316,8158,0,2,0,0,329,3207454,0,0,0,24.0,65.0,47.0,35.0,89.0,18.0,17.0,21.0
1001,7327,0,0,0.0,0,0,0,0,0,0,0,0.0,111,3105,0,1,0,0,111,3184472,0,0,0,23.0,39.0,15.0,8.0,16.0,1.0,6.0,3.0
1002,0,0,0,0.0,3,2,9,18,1,0,1,34.0,259,6994,0,0,0,0,279,1928827,0,0,0,8.0,45.0,47.0,29.0,82.0,8.0,17.0,23.0
1003,0,0,0,0.0,0,0,0,2,1,0,0,3.0,243,5676,0,0,0,0,212,1973902,0,0,0,44.0,63.0,51.0,28.0,24.0,15.0,10.0,8.0
1004,0,16,2,0.0,357,10,60,231,7,0,24,707.0,0,539,0,0,0,0,0,2566739,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,0,0,2,0.0,200,30,171,547,56,0,19,1025.0,87,913,0,0,0,0,1,2782769,0,0,0,9.0,42.0,29.0,3.0,4.0,0.0,0.0,0.0
1006,0,0,1,0.0,357,0,64,82,25,0,69,598.0,7,317,0,0,0,0,0,3770178,0,0,0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1007,0,1,169,183.0,3767,1,26,123,37,0,157,4464.0,0,524,0,0,0,0,0,10942329,0,402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,0,0,70,27.0,485,2,3,30,9,0,73,699.0,0,427,0,0,0,0,0,3293765,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,0,0,0,0.0,0,0,0,0,0,0,0,0.0,375,10318,0,0,0,0,403,4311006,0,0,0,24.0,66.0,58.0,70.0,45.0,25.0,39.0,48.0
1010,0,0,0,0.0,0,0,0,0,0,0,0,0.0,492,12949,0,0,0,0,517,4020138,0,0,0,7.0,78.0,77.0,66.0,92.0,51.0,65.0,56.0
1011,0,0,30,0.0,46,1,1,5,5,0,20,108.0,146,4976,0,0,0,0,101,3043466,0,0,0,19.0,39.0,36.0,27.0,11.0,11.0,3.0,0.0
1012,14959,0,59,0.0,491,3,16,61,167,0,72,869.0,0,684,0,1,0,0,0,2274668,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,0,0,0,0.0,53,0,6,2,2,0,11,74.0,0,439,0,0,0,0,0,6368612,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,0,3,1,0.0,5,66,20,7,0,0,4,106.0,553,8215,45,0,0,0,286,5053757,0,0,0,78.0,162.0,79.0,66.0,104.0,15.0,24.0,25.0
1015,0,43,1,0.0,13,2,27,41,9,0,7,143.0,404,4508,0,0,0,0,177,2810028,0,0,0,35.0,155.0,101.0,30.0,35.0,14.0,20.0,14.0
1016,0,40,0,0.0,39,1,7,8,0,0,13,108.0,300,2463,225,0,0,0,79,4824482,441,0,0,64.0,61.0,47.0,43.0,24.0,21.0,24.0,16.0
1017,0,0,0,0.0,2,0,0,1,0,0,1,4.0,158,1537,0,0,0,0,48,1639512,0,0,0,39.0,50.0,19.0,14.0,11.0,6.0,17.0,2.0
1018,57406,101,0,0.0,4,3,3,23,4,0,1,139.0,470,10078,14,2,0,0,343,4649641,0,0,0,110.0,137.0,64.0,35.0,53.0,23.0,30.0,18.0
1019,0,2,0,0.0,1,16,16,9,14,0,0,58.0,573,4322,162,0,0,0,151,2895374,0,0,0,120.0,183.0,142.0,85.0,24.0,15.0,1.0,3.0
1020,64325,152,0,89.0,0,0,0,0,0,0,0,241.0,311,3973,0,2,0,0,138,2517821,539,959,0,104.0,89.0,43.0,17.0,31.0,10.0,12.0,5.0
1021,0,62,0,25.0,1,0,66,3,0,0,7,164.0,759,8345,0,0,0,0,310,4457244,615,0,0,134.0,267.0,126.0,23.0,146.0,30.0,13.0,20.0
1022,0,0,1,0.0,0,14,15,6,8,0,1,45.0,310,7409,0,0,0,0,279,3144471,0,0,0,23.0,92.0,49.0,15.0,82.0,20.0,19.0,10.0
1023,0,0,2,0.0,0,0,1,1,0,0,0,4.0,629,15801,0,0,0,0,643,6302157,0,0,0,47.0,66.0,86.0,88.0,151.0,78.0,63.0,50.0
1024,0,89,4,0.0,0,7,4,6,0,0,2,112.0,594,16077,0,0,0,0,621,9806306,635,0,0,44.0,96.0,100.0,73.0,130.0,53.0,50.0,48.0
1025,171756,0,0,0.0,0,12,5,1,2,0,2,22.0,466,3551,16,4,0,0,102,2581897,0,0,0,62.0,226.0,71.0,10.0,72.0,10.0,10.0,5.0
1026,602,109,0,0.0,0,0,0,0,0,0,0,109.0,492,10815,6,1,0,0,414,4840458,0,89,0,37.0,143.0,107.0,49.0,71.0,17.0,35.0,33.0
1027,0,40,3,0.0,0,60,2,0,1,0,0,106.0,559,8327,40,0,0,0,309,4418823,144,0,0,90.0,178.0,130.0,95.0,39.0,5.0,7.0,15.0
1028,572,0,0,0.0,0,0,2,1,3,0,5,11.0,629,10075,33,1,0,0,383,3833970,0,0,0,105.0,161.0,95.0,89.0,82.0,31.0,44.0,22.0
1029,0,0,1,0.0,0,2,6,2,0,0,4,15.0,487,11560,0,0,0,0,433,6120316,0,0,0,64.0,141.0,73.0,60.0,62.0,31.0,30.0,26.0
1030,0,0,1,0.0,204,26,94,127,23,0,8,483.0,91,2670,0,0,0,0,91,1766977,0,0,0,14.0,20.0,23.0,8.0,12.0,2.0,7.0,5.0
1031,10904,0,4,86.0,150,5,23,99,382,0,13,762.0,461,13686,0,4,0,0,412,11295260,0,0,0,45.0,95.0,83.0,55.0,88.0,35.0,25.0,35.0
1032,0,0,0,0.0,0,5,5,1,2,0,0,13.0,484,8351,63,0,0,0,298,4634861,0,0,0,54.0,128.0,110.0,84.0,57.0,7.0,17.0,27.0
1033,0,83,1,0.0,0,1,14,13,2,0,2,116.0,424,13161,2,0,0,0,426,6233226,362,0,0,49.0,73.0,118.0,74.0,44.0,14.0,17.0,35.0
1034,0,1,11,0.0,12,20,22,2,11,0,90,169.0,886,12210,58,0,0,0,455,6084457,0,0,0,215.0,288.0,203.0,67.0,63.0,19.0,22.0,9.0
1035,0,67,0,25.0,0,0,0,0,0,0,0,92.0,566,13069,0,0,0,0,499,5441823,399,0,0,34.0,71.0,143.0,156.0,62.0,33.0,32.0,35.0
1036,0,70,0,0.0,0,0,0,0,0,0,0,70.0,358,10448,0,0,0,0,399,4187864,410,0,0,18.0,41.0,51.0,43.0,77.0,44.0,38.0,46.0
1037,0,4,2,0.0,11,7,21,4,10,0,6,65.0,629,12399,132,0,0,0,467,3427970,0,0,0,78.0,128.0,113.0,55.0,113.0,44.0,73.0,25.0
1038,0,1,2,0.0,14,4,14,7,19,0,42,103.0,645,14583,8,0,0,0,526,6598081,0,0,0,111.0,148.0,143.0,41.0,79.0,41.0,48.0,34.0
1039,0,104,0,47.0,0,0,0,0,0,0,0,151.0,297,8539,0,0,0,0,321,4964688,651,0,0,15.0,53.0,65.0,58.0,35.0,23.0,28.0,20.0
1040,0,0,0,0.0,2,5,7,0,0,0,12,26.0,92,2749,0,0,0,0,89,1841970,0,0,0,8.0,32.0,13.0,7.0,13.0,3.0,10.0,6.0
1041,0,62,0,0.0,0,0,1,0,0,0,0,63.0,276,7035,17,0,0,0,230,5255937,0,0,0,40.0,68.0,71.0,21.0,37.0,10.0,13.0,16.0
1042,0,0,0,0.0,63,5,10,13,13,0,8,112.0,84,1150,1,0,0,0,2,4589918,0,0,0,18.0,41.0,9.0,3.0,6.0,2.0,4.0,1.0
1043,0,14,53,0.0,362,46,181,68,121,0,58,903.0,16,2257,0,0,0,0,67,3759849,0,0,0,0.0,2.0,0.0,0.0,7.0,1.0,2.0,4.0
1044,0,2,247,0.0,15,40,100,24,9,0,24,461.0,544,7527,0,0,0,0,242,4513062,0,0,0,61.0,178.0,123.0,73.0,52.0,24.0,19.0,14.0
1045,0,19,66,0.0,220,648,570,249,151,0,63,1986.0,0,447,0,0,0,0,0,3635289,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,0,7,10,0.0,405,301,375,251,60,0,20,1429.0,45,2559,0,0,0,0,43,2455493,0,0,0,12.0,6.0,8.0,4.0,9.0,1.0,2.0,3.0
1047,0,0,12,0.0,0,5,19,1,117,0,15,169.0,349,8817,0,0,0,0,345,3058971,0,0,0,34.0,56.0,69.0,73.0,70.0,12.0,16.0,19.0
1048,0,0,0,0.0,0,0,9,4,11,0,5,29.0,221,5361,0,0,0,0,211,2586961,57,0,0,17.0,56.0,41.0,31.0,40.0,14.0,12.0,10.0
1049,0,65,26,0.0,0,189,4,2,4,0,4,294.0,317,4320,29,0,0,0,159,2653337,654,0,0,66.0,103.0,59.0,45.0,18.0,7.0,9.0,10.0
1050,0,1,3,0.0,0,25,5,2,9,0,2,47.0,350,5903,0,0,0,0,238,2389700,0,0,0,54.0,113.0,65.0,52.0,32.0,9.0,11.0,14.0
1051,401,0,0,0.0,0,68,52,15,2,0,0,137.0,648,5795,161,1,0,0,195,5161142,0,0,0,50.0,194.0,106.0,74.0,122.0,20.0,61.0,21.0
1052,4,1,12,0.0,1,12,3,6,1,0,3,39.0,728,5334,0,1,0,0,204,4191713,0,0,0,103.0,198.0,144.0,89.0,129.0,23.0,33.0,9.0
1053,11312768,0,0,1.0,0,2,19,1,0,0,4,27.0,324,8804,0,2,0,0,336,15981407,0,0,0,24.0,39.0,23.0,27.0,57.0,45.0,70.0,39.0
1054,981,28,58,2.0,0,54,29,21,83,0,17,292.0,599,13113,1,2,0,0,502,5736323,492,0,0,104.0,120.0,78.0,55.0,120.0,30.0,49.0,43.0
1055,532,0,1,10.0,1,26,2,10,4,0,3,57.0,293,7038,0,1,0,0,294,2563638,0,0,0,26.0,73.0,65.0,41.0,46.0,18.0,16.0,8.0
1056,0,2,24,28.0,0,151,15,20,25,0,11,276.0,312,4900,4,0,0,0,176,3014574,0,0,0,67.0,78.0,60.0,45.0,26.0,12.0,9.0,15.0
1057,0,0,29,0.0,0,103,20,14,79,0,31,276.0,296,6887,20,0,0,0,273,3973001,0,0,0,37.0,69.0,59.0,44.0,33.0,22.0,17.0,15.0
1058,0,0,32,0.0,0,12,39,3,239,0,14,339.0,150,1624,101,0,0,0,49,3139298,0,851,0,28.0,43.0,31.0,16.0,18.0,1.0,9.0,4.0
1059,373760,49,424,0.0,899,207,796,216,923,0,413,3927.0,0,1563,0,3,0,0,8,5293653,0,0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,0,0,0,11136.0,0,0,8,2,1,0,1,11148.0,389,4191,43,0,0,0,134,4315100,0,0,0,50.0,110.0,85.0,39.0,51.0,12.0,19.0,23.0
1061,0,0,1,0.0,22,19,13,6,2,0,10,73.0,1131,1230,134,0,0,0,20,6663566,0,0,0,296.0,352.0,201.0,142.0,98.0,14.0,4.0,24.0
1062,0,18,60,0.0,337,79,644,81,452,0,89,1760.0,4,776,0,0,0,0,0,6694324,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
1063,0,84,30,0.0,359,70,269,47,169,0,50,1078.0,0,946,0,0,0,0,0,4998390,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,0,27,155,0.0,1040,164,1017,158,685,0,160,3406.0,10,766,0,0,0,0,0,4110638,0,0,0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0
1065,323,0,89,0.0,4,121,24,20,12,0,8,278.0,596,9947,0,1,0,0,332,5148025,0,0,0,166.0,109.0,101.0,63.0,79.0,20.0,32.0,26.0
1066,0,2,112,0.0,23,57,52,33,99,0,81,459.0,451,258,36,0,0,0,0,2085462,0,0,0,143.0,98.0,43.0,47.0,66.0,9.0,22.0,23.0
1067,0,12,173,0.0,168,36,108,35,242,0,122,896.0,0,192,0,0,0,0,0,1457647,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,0,15,155,88.0,172,84,503,71,380,0,172,1640.0,1,1236,0,0,0,0,6,1537551,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,0,9,148,278.0,491,93,374,84,284,0,101,1862.0,0,635,0,0,0,0,0,3096631,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,0,42,479,1021.0,1703,273,1008,293,791,0,376,5986.0,2,1056,0,0,0,0,0,4827093,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1071,0,127,70,45.0,877,101,494,101,302,0,104,2221.0,0,876,0,0,0,0,0,5154317,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,0,19,50,0.0,1375,116,434,89,294,0,92,2469.0,0,831,0,0,0,0,0,5703770,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,0,12,100,0.0,372,69,409,56,301,0,85,1404.0,0,1676,0,0,0,0,0,9019395,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,0,52,754,0.0,1162,267,788,267,1281,0,596,5167.0,0,1475,0,0,0,0,0,4616220,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,0,0,7,0.0,0,9,8,5,76,0,12,117.0,1,171,0,0,0,0,1,608733,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,0,0,88,0.0,2,14,33,10,86,0,35,268.0,0,110,0,0,0,0,0,767313,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,0,0,49,6.0,0,17,20,5,72,0,13,182.0,0,408,0,0,0,0,0,1414772,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,0,0,71,0.0,0,90,60,27,77,0,10,335.0,270,1790,105,0,0,0,36,1189727,0,0,0,78.0,65.0,60.0,53.0,8.0,2.0,4.0,0.0
1079,0,220,30,2.0,0,580,9,3,49,0,74,967.0,121,878,35,0,0,0,7,1325756,98,0,0,25.0,61.0,27.0,2.0,3.0,0.0,1.0,2.0
1080,306,0,79,17.0,0,20,36,9,108,0,29,298.0,401,981,356,1,0,0,10,1583083,0,0,0,109.0,108.0,43.0,25.0,59.0,20.0,22.0,15.0
1081,0,0,76,0.0,0,75,43,10,77,0,9,290.0,461,1564,33,0,0,0,17,1219205,0,0,0,139.0,142.0,79.0,69.0,7.0,20.0,5.0,0.0
1082,699711,68,0,0.0,0,83,20,1,9,0,6,187.0,438,9985,0,2,0,0,338,11233627,627,0,0,53.0,168.0,60.0,32.0,56.0,21.0,28.0,20.0
1083,569,80,59,1.0,0,346,8,15,36,0,69,614.0,908,14895,43,1,0,0,563,7469159,484,0,0,99.0,238.0,173.0,99.0,120.0,59.0,65.0,55.0
1084,0,24,5,3.0,0,244,5,2,11,0,8,302.0,388,9928,0,0,0,0,389,4654516,0,0,0,26.0,71.0,81.0,77.0,55.0,20.0,30.0,28.0
1085,0,84,0,0.0,0,8,24,11,2,0,4,133.0,666,16699,0,0,0,0,680,7982333,623,0,0,22.0,96.0,120.0,84.0,145.0,60.0,79.0,60.0
1086,0,0,0,0.0,0,0,0,0,0,0,0,0.0,609,15927,7,0,0,0,581,10211072,0,0,0,58.0,95.0,75.0,94.0,135.0,53.0,47.0,52.0
1087,0,0,0,0.0,0,0,0,0,0,0,0,0.0,388,10292,11,0,0,0,390,18611342,0,0,0,16.0,31.0,43.0,83.0,90.0,41.0,41.0,43.0
1088,80,17,22,14.0,3,35,7,11,80,0,10,199.0,1465,29346,26,1,0,0,1160,17846720,0,0,0,127.0,328.0,180.0,179.0,251.0,114.0,176.0,110.0
1089,293910,13,69,0.0,2751,195,720,166,170,0,105,4189.0,0,1811,0,2,0,0,0,7453013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,0,13,48,0.0,2215,70,402,382,179,0,118,3427.0,1,1441,0,0,0,0,1,4631513,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,0,1,6,13140.0,1280,38,137,192,86,0,39,14919.0,0,951,0,0,0,0,0,5968731,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,0,9,75,0.0,1850,81,401,394,243,0,154,3207.0,12,1135,4,0,0,0,0,4565110,0,0,0,3.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0
1093,0,7,27,0.0,636,40,140,169,83,0,78,1180.0,0,472,0,0,0,0,0,2588255,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,0,8,38,45.0,1934,78,433,327,164,0,83,3110.0,6,889,0,0,0,0,1,5785137,0,0,0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
1095,0,10,38,0.0,2685,85,393,371,168,0,102,3852.0,1,1422,0,0,0,0,1,6753679,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1096,0,4,32,184.0,973,44,267,231,112,0,69,1916.0,0,604,0,0,0,0,0,2660761,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,0,2,30,72.0,1404,57,281,225,121,0,60,2252.0,0,965,0,0,0,0,0,5121894,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,389330,12,38,0.0,1874,71,253,252,122,0,73,2695.0,0,1789,0,1,0,0,0,10862739,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,269503,51,16,22.0,9,23,60,33,22,0,33,269.0,781,20656,70,5,0,0,733,25319968,589,0,0,45.0,86.0,79.0,108.0,166.0,104.0,107.0,86.0
1100,406,2,70,16.0,25,179,52,29,25,0,51,449.0,551,2057,323,2,0,0,17,2536383,0,0,0,106.0,114.0,116.0,54.0,62.0,54.0,19.0,26.0
1101,90949,7,111,95.0,2976,106,531,562,294,0,175,4857.0,3,2149,0,6,0,0,3,14930702,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
1102,26,88,15,11.0,838,7,158,37,28,0,18,1200.0,2401,2340,1539,1,0,0,45,9645584,786,0,0,277.0,558.0,493.0,461.0,190.0,187.0,152.0,83.0
1103,220168,9,34,0.0,2785,78,270,378,115,0,85,3754.0,0,1178,0,2,0,0,0,5896632,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,0,4,7,0.0,1007,42,185,189,74,0,39,1547.0,117,690,0,0,0,0,0,4140866,0,0,0,50.0,12.0,15.0,30.0,2.0,3.0,5.0,0.0
1105,130366,5,11,0.0,1286,37,170,211,68,0,33,1821.0,0,785,0,2,0,0,0,6068251,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,0,3,10,0.0,884,40,207,192,64,0,47,1447.0,0,667,0,0,0,0,0,2286502,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,1495,6,63,0.0,1587,63,354,346,183,0,111,2713.0,1,1153,0,1,0,0,1,4606681,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1108,78339,14,96,0.0,1856,121,527,482,250,0,176,3522.0,78,1169,0,1,0,0,1,4688551,0,0,0,37.0,11.0,11.0,15.0,1.0,2.0,1.0,0.0
1109,0,5,57,192.0,189,549,535,155,286,0,95,2063.0,948,1205,2,0,0,0,4,3597723,0,0,0,431.0,231.0,160.0,89.0,15.0,1.0,21.0,0.0
1110,0,121,104,0.0,24,36,64,78,32,0,36,495.0,364,482,0,0,0,0,0,3701610,627,0,0,55.0,59.0,85.0,51.0,24.0,66.0,22.0,2.0
1111,0,1,0,129.0,11,0,75,33,0,0,8,257.0,544,199,38,0,0,0,0,6678468,0,0,0,146.0,146.0,128.0,87.0,10.0,16.0,10.0,1.0
1112,1573059,0,0,0.0,1,1,1,1,9,0,0,13.0,3,1106,0,2,0,0,3,10239499,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1113,0,0,0,0.0,1,3,1,5,0,0,1,11.0,181,5012,0,0,0,0,182,3489850,0,0,0,10.0,34.0,26.0,31.0,31.0,16.0,27.0,6.0
1114,2146,84,6,0.0,0,4,0,2,2,0,2,100.0,516,11138,90,1,0,0,437,7812580,594,0,0,18.0,83.0,76.0,92.0,76.0,59.0,68.0,44.0
1115,178,0,0,0.0,2,2,1,3,0,0,2,10.0,540,12733,0,1,0,0,550,5146620,0,0,0,46.0,28.0,91.0,131.0,69.0,35.0,93.0,47.0
1116,0,2,115,49.0,84,31,34,43,178,0,237,773.0,169,1579,0,0,0,0,7,6916818,0,0,0,52.0,30.0,47.0,17.0,6.0,5.0,6.0,6.0
