TAZ,TAD,OldDistric,County,District,New DistrictName
1069.0,20.0,6.0,King,7,Renton-FedWay-Kent
1070.0,20.0,6.0,King,7,Renton-FedWay-Kent
1071.0,20.0,6.0,King,7,Renton-FedWay-Kent
1072.0,20.0,6.0,King,7,Renton-FedWay-Kent
1073.0,20.0,6.0,King,7,Renton-FedWay-Kent
1074.0,20.0,6.0,King,7,Renton-FedWay-Kent
1075.0,22.0,6.0,King,7,Renton-FedWay-Kent
1076.0,22.0,6.0,King,7,Renton-FedWay-Kent
1077.0,21.0,6.0,King,5,West-South Seattle
1078.0,21.0,6.0,King,5,West-South Seattle
1079.0,21.0,6.0,King,5,West-South Seattle
1080.0,21.0,6.0,King,5,West-South Seattle
1081.0,21.0,6.0,King,5,West-South Seattle
1082.0,21.0,6.0,King,5,West-South Seattle
1083.0,21.0,6.0,King,5,West-South Seattle
1084.0,21.0,6.0,King,5,West-South Seattle
1085.0,21.0,6.0,King,5,West-South Seattle
1086.0,21.0,6.0,King,5,West-South Seattle
1087.0,21.0,6.0,King,5,West-South Seattle
1088.0,21.0,6.0,King,5,West-South Seattle
1089.0,23.0,5.0,King,7,Renton-FedWay-Kent
1090.0,23.0,5.0,King,7,Renton-FedWay-Kent
1091.0,23.0,5.0,King,7,Renton-FedWay-Kent
1092.0,23.0,5.0,King,7,Renton-FedWay-Kent
1093.0,23.0,5.0,King,7,Renton-FedWay-Kent
1094.0,23.0,5.0,King,7,Renton-FedWay-Kent
1095.0,23.0,5.0,King,7,Renton-FedWay-Kent
1096.0,23.0,5.0,King,7,Renton-FedWay-Kent
1097.0,23.0,5.0,King,7,Renton-FedWay-Kent
1098.0,23.0,5.0,King,7,Renton-FedWay-Kent
1099.0,21.0,6.0,King,5,West-South Seattle
1100.0,24.0,6.0,King,7,Renton-FedWay-Kent
1101.0,23.0,5.0,King,7,Renton-FedWay-Kent
1102.0,23.0,5.0,King,7,Renton-FedWay-Kent
1103.0,23.0,5.0,King,7,Renton-FedWay-Kent
1104.0,23.0,5.0,King,7,Renton-FedWay-Kent
1105.0,23.0,5.0,King,7,Renton-FedWay-Kent
1106.0,23.0,5.0,King,7,Renton-FedWay-Kent
1107.0,23.0,5.0,King,7,Renton-FedWay-Kent
1108.0,23.0,5.0,King,7,Renton-FedWay-Kent
1109.0,23.0,5.0,King,7,Renton-FedWay-Kent
1110.0,25.0,5.0,King,7,Renton-FedWay-Kent
1111.0,23.0,5.0,King,7,Renton-FedWay-Kent
1112.0,23.0,5.0,King,7,Renton-FedWay-Kent
1113.0,23.0,5.0,King,7,Renton-FedWay-Kent
1114.0,23.0,5.0,King,7,Renton-FedWay-Kent
1115.0,23.0,5.0,King,7,Renton-FedWay-Kent
1116.0,24.0,4.0,King,7,Renton-FedWay-Kent
1117.0,24.0,4.0,King,7,Renton-FedWay-Kent
1118.0,24.0,4.0,King,7,Renton-FedWay-Kent
1119.0,24.0,4.0,King,7,Renton-FedWay-Kent
1120.0,24.0,4.0,King,7,Renton-FedWay-Kent
1121.0,24.0,4.0,King,7,Renton-FedWay-Kent
1122.0,26.0,4.0,King,7,Renton-FedWay-Kent
1123.0,26.0,4.0,King,7,Renton-FedWay-Kent
1124.0,26.0,4.0,King,7,Renton-FedWay-Kent
1125.0,26.0,4.0,King,7,Renton-FedWay-Kent
1126.0,25.0,5.0,King,7,Renton-FedWay-Kent
1127.0,25.0,5.0,King,7,Renton-FedWay-Kent
1128.0,25.0,5.0,King,7,Renton-FedWay-Kent
1129.0,29.0,4.0,King,7,Renton-FedWay-Kent
1130.0,29.0,4.0,King,7,Renton-FedWay-Kent
1131.0,29.0,4.0,King,7,Renton-FedWay-Kent
1132.0,26.0,4.0,King,7,Renton-FedWay-Kent
1133.0,26.0,4.0,King,7,Renton-FedWay-Kent
1134.0,26.0,4.0,King,7,Renton-FedWay-Kent
1135.0,26.0,4.0,King,7,Renton-FedWay-Kent
1136.0,26.0,4.0,King,7,Renton-FedWay-Kent
1137.0,26.0,4.0,King,7,Renton-FedWay-Kent
1138.0,26.0,4.0,King,7,Renton-FedWay-Kent
1139.0,26.0,4.0,King,7,Renton-FedWay-Kent
1140.0,26.0,4.0,King,7,Renton-FedWay-Kent
1141.0,26.0,4.0,King,7,Renton-FedWay-Kent
1142.0,28.0,4.0,King,7,Renton-FedWay-Kent
1143.0,28.0,4.0,King,7,Renton-FedWay-Kent
1144.0,28.0,4.0,King,7,Renton-FedWay-Kent
1145.0,28.0,4.0,King,7,Renton-FedWay-Kent
1146.0,28.0,4.0,King,7,Renton-FedWay-Kent
1147.0,28.0,4.0,King,7,Renton-FedWay-Kent
1148.0,29.0,4.0,King,7,Renton-FedWay-Kent
1149.0,29.0,4.0,King,7,Renton-FedWay-Kent
1150.0,29.0,4.0,King,7,Renton-FedWay-Kent
1151.0,29.0,4.0,King,7,Renton-FedWay-Kent
1152.0,31.0,4.0,King,7,Renton-FedWay-Kent
1153.0,29.0,4.0,King,7,Renton-FedWay-Kent
1154.0,29.0,4.0,King,7,Renton-FedWay-Kent
1155.0,29.0,4.0,King,7,Renton-FedWay-Kent
1156.0,29.0,4.0,King,7,Renton-FedWay-Kent
1157.0,28.0,4.0,King,7,Renton-FedWay-Kent
1158.0,28.0,4.0,King,7,Renton-FedWay-Kent
1159.0,28.0,4.0,King,7,Renton-FedWay-Kent
1160.0,28.0,4.0,King,7,Renton-FedWay-Kent
1161.0,26.0,4.0,King,7,Renton-FedWay-Kent
1162.0,26.0,4.0,King,7,Renton-FedWay-Kent
1163.0,27.0,4.0,King,7,Renton-FedWay-Kent
1164.0,27.0,4.0,King,7,Renton-FedWay-Kent
1165.0,27.0,4.0,King,7,Renton-FedWay-Kent
1166.0,27.0,4.0,King,7,Renton-FedWay-Kent
1167.0,27.0,4.0,King,7,Renton-FedWay-Kent
1168.0,27.0,4.0,King,7,Renton-FedWay-Kent
1169.0,27.0,4.0,King,7,Renton-FedWay-Kent
1170.0,27.0,4.0,King,7,Renton-FedWay-Kent
1171.0,27.0,4.0,King,7,Renton-FedWay-Kent
1172.0,27.0,4.0,King,7,Renton-FedWay-Kent
1173.0,27.0,4.0,King,7,Renton-FedWay-Kent
1174.0,27.0,4.0,King,7,Renton-FedWay-Kent
1175.0,27.0,4.0,King,7,Renton-FedWay-Kent
1176.0,27.0,4.0,King,7,Renton-FedWay-Kent
1177.0,28.0,4.0,King,7,Renton-FedWay-Kent
1178.0,28.0,4.0,King,7,Renton-FedWay-Kent
1179.0,28.0,4.0,King,7,Renton-FedWay-Kent
1180.0,28.0,4.0,King,7,Renton-FedWay-Kent
1181.0,29.0,4.0,King,7,Renton-FedWay-Kent
1182.0,29.0,4.0,King,7,Renton-FedWay-Kent
1183.0,29.0,4.0,King,7,Renton-FedWay-Kent
1184.0,29.0,4.0,King,7,Renton-FedWay-Kent
1185.0,29.0,4.0,King,7,Renton-FedWay-Kent
1186.0,29.0,4.0,King,7,Renton-FedWay-Kent
1187.0,29.0,4.0,King,7,Renton-FedWay-Kent
1188.0,28.0,4.0,King,7,Renton-FedWay-Kent
1189.0,27.0,4.0,King,7,Renton-FedWay-Kent
1190.0,27.0,4.0,King,7,Renton-FedWay-Kent
1191.0,28.0,4.0,King,7,Renton-FedWay-Kent
1192.0,27.0,4.0,King,7,Renton-FedWay-Kent
1193.0,27.0,4.0,King,7,Renton-FedWay-Kent
1194.0,27.0,4.0,King,7,Renton-FedWay-Kent
1195.0,27.0,4.0,King,7,Renton-FedWay-Kent
1196.0,27.0,4.0,King,7,Renton-FedWay-Kent
1197.0,27.0,4.0,King,7,Renton-FedWay-Kent
1198.0,27.0,4.0,King,7,Renton-FedWay-Kent
1199.0,27.0,4.0,King,7,Renton-FedWay-Kent
1200.0,27.0,4.0,King,7,Renton-FedWay-Kent
1201.0,27.0,4.0,King,7,Renton-FedWay-Kent
1202.0,27.0,4.0,King,7,Renton-FedWay-Kent
1203.0,29.0,4.0,King,7,Renton-FedWay-Kent
1204.0,29.0,4.0,King,7,Renton-FedWay-Kent
1205.0,29.0,4.0,King,7,Renton-FedWay-Kent
1206.0,29.0,4.0,King,7,Renton-FedWay-Kent
1207.0,29.0,4.0,King,7,Renton-FedWay-Kent
1208.0,29.0,4.0,King,7,Renton-FedWay-Kent
1209.0,29.0,4.0,King,7,Renton-FedWay-Kent
1210.0,30.0,4.0,King,7,Renton-FedWay-Kent
1211.0,30.0,4.0,King,7,Renton-FedWay-Kent
1212.0,30.0,4.0,King,7,Renton-FedWay-Kent
1213.0,30.0,4.0,King,7,Renton-FedWay-Kent
1214.0,30.0,4.0,King,7,Renton-FedWay-Kent
1215.0,30.0,4.0,King,7,Renton-FedWay-Kent
1216.0,30.0,4.0,King,7,Renton-FedWay-Kent
1217.0,30.0,4.0,King,7,Renton-FedWay-Kent
1218.0,30.0,4.0,King,7,Renton-FedWay-Kent
1219.0,30.0,4.0,King,7,Renton-FedWay-Kent
1220.0,30.0,4.0,King,7,Renton-FedWay-Kent
1221.0,30.0,4.0,King,7,Renton-FedWay-Kent
1222.0,30.0,4.0,King,7,Renton-FedWay-Kent
1223.0,30.0,4.0,King,7,Renton-FedWay-Kent
1224.0,30.0,4.0,King,7,Renton-FedWay-Kent
1225.0,38.0,5.0,King,7,Renton-FedWay-Kent
1226.0,30.0,4.0,King,7,Renton-FedWay-Kent
1227.0,30.0,4.0,King,7,Renton-FedWay-Kent
1228.0,30.0,4.0,King,7,Renton-FedWay-Kent
1229.0,31.0,4.0,King,7,Renton-FedWay-Kent
1230.0,31.0,4.0,King,7,Renton-FedWay-Kent
1231.0,31.0,4.0,King,7,Renton-FedWay-Kent
1232.0,31.0,4.0,King,7,Renton-FedWay-Kent
1233.0,31.0,4.0,King,7,Renton-FedWay-Kent
1234.0,31.0,4.0,King,7,Renton-FedWay-Kent
1235.0,31.0,4.0,King,7,Renton-FedWay-Kent
1236.0,31.0,4.0,King,7,Renton-FedWay-Kent
1237.0,31.0,4.0,King,7,Renton-FedWay-Kent
1238.0,31.0,4.0,King,7,Renton-FedWay-Kent
1239.0,31.0,4.0,King,7,Renton-FedWay-Kent
1240.0,31.0,4.0,King,7,Renton-FedWay-Kent
1241.0,32.0,5.0,King,7,Renton-FedWay-Kent
1242.0,32.0,5.0,King,7,Renton-FedWay-Kent
1243.0,32.0,5.0,King,7,Renton-FedWay-Kent
1244.0,32.0,5.0,King,7,Renton-FedWay-Kent
1245.0,32.0,5.0,King,7,Renton-FedWay-Kent
1246.0,31.0,4.0,King,7,Renton-FedWay-Kent
1247.0,31.0,4.0,King,7,Renton-FedWay-Kent
1248.0,31.0,4.0,King,7,Renton-FedWay-Kent
1249.0,31.0,4.0,King,7,Renton-FedWay-Kent
1250.0,31.0,4.0,King,7,Renton-FedWay-Kent
1251.0,31.0,4.0,King,7,Renton-FedWay-Kent
1252.0,31.0,4.0,King,7,Renton-FedWay-Kent
1253.0,31.0,4.0,King,7,Renton-FedWay-Kent
1254.0,31.0,5.0,King,7,Renton-FedWay-Kent
1255.0,32.0,5.0,King,7,Renton-FedWay-Kent
1256.0,31.0,5.0,King,7,Renton-FedWay-Kent
1257.0,32.0,5.0,King,7,Renton-FedWay-Kent
1258.0,31.0,5.0,King,7,Renton-FedWay-Kent
1259.0,31.0,5.0,King,7,Renton-FedWay-Kent
1260.0,32.0,5.0,King,7,Renton-FedWay-Kent
1261.0,31.0,5.0,King,7,Renton-FedWay-Kent
1262.0,31.0,5.0,King,7,Renton-FedWay-Kent
1263.0,32.0,5.0,King,7,Renton-FedWay-Kent
1264.0,33.0,5.0,King,7,Renton-FedWay-Kent
1265.0,33.0,5.0,King,7,Renton-FedWay-Kent
1266.0,33.0,5.0,King,7,Renton-FedWay-Kent
1267.0,31.0,5.0,King,7,Renton-FedWay-Kent
1268.0,31.0,5.0,King,7,Renton-FedWay-Kent
1269.0,25.0,5.0,King,7,Renton-FedWay-Kent
1270.0,31.0,4.0,King,7,Renton-FedWay-Kent
1271.0,31.0,4.0,King,7,Renton-FedWay-Kent
1272.0,31.0,4.0,King,7,Renton-FedWay-Kent
1273.0,31.0,4.0,King,7,Renton-FedWay-Kent
1274.0,31.0,4.0,King,7,Renton-FedWay-Kent
1275.0,25.0,5.0,King,7,Renton-FedWay-Kent
1276.0,25.0,5.0,King,7,Renton-FedWay-Kent
1277.0,25.0,5.0,King,7,Renton-FedWay-Kent
1278.0,25.0,5.0,King,7,Renton-FedWay-Kent
1279.0,25.0,5.0,King,7,Renton-FedWay-Kent
1280.0,31.0,5.0,King,7,Renton-FedWay-Kent
1281.0,25.0,5.0,King,7,Renton-FedWay-Kent
1282.0,31.0,5.0,King,7,Renton-FedWay-Kent
1283.0,31.0,5.0,King,7,Renton-FedWay-Kent
1284.0,31.0,5.0,King,7,Renton-FedWay-Kent
1285.0,31.0,5.0,King,7,Renton-FedWay-Kent
1286.0,33.0,5.0,King,7,Renton-FedWay-Kent
1287.0,33.0,5.0,King,7,Renton-FedWay-Kent
1288.0,33.0,5.0,King,7,Renton-FedWay-Kent
1289.0,34.0,5.0,King,7,Renton-FedWay-Kent
1290.0,33.0,5.0,King,7,Renton-FedWay-Kent
1291.0,33.0,5.0,King,7,Renton-FedWay-Kent
1292.0,33.0,5.0,King,7,Renton-FedWay-Kent
1293.0,33.0,5.0,King,7,Renton-FedWay-Kent
1294.0,31.0,5.0,King,7,Renton-FedWay-Kent
1295.0,31.0,5.0,King,7,Renton-FedWay-Kent
1296.0,31.0,5.0,King,7,Renton-FedWay-Kent
1297.0,31.0,5.0,King,7,Renton-FedWay-Kent
1298.0,25.0,5.0,King,7,Renton-FedWay-Kent
1299.0,25.0,5.0,King,7,Renton-FedWay-Kent
1300.0,25.0,5.0,King,7,Renton-FedWay-Kent
1301.0,25.0,5.0,King,7,Renton-FedWay-Kent
1302.0,25.0,5.0,King,7,Renton-FedWay-Kent
1303.0,25.0,5.0,King,7,Renton-FedWay-Kent
1304.0,25.0,5.0,King,7,Renton-FedWay-Kent
1305.0,25.0,5.0,King,7,Renton-FedWay-Kent
1306.0,25.0,5.0,King,7,Renton-FedWay-Kent
1307.0,25.0,5.0,King,7,Renton-FedWay-Kent
1308.0,25.0,5.0,King,7,Renton-FedWay-Kent
1309.0,25.0,5.0,King,7,Renton-FedWay-Kent
1310.0,25.0,5.0,King,7,Renton-FedWay-Kent
1311.0,25.0,5.0,King,7,Renton-FedWay-Kent
1312.0,25.0,5.0,King,7,Renton-FedWay-Kent
1313.0,25.0,5.0,King,7,Renton-FedWay-Kent
1314.0,25.0,5.0,King,7,Renton-FedWay-Kent
1315.0,25.0,5.0,King,7,Renton-FedWay-Kent
1316.0,25.0,5.0,King,7,Renton-FedWay-Kent
1317.0,25.0,5.0,King,7,Renton-FedWay-Kent
1318.0,25.0,5.0,King,7,Renton-FedWay-Kent
1319.0,35.0,5.0,King,7,Renton-FedWay-Kent
1320.0,35.0,5.0,King,7,Renton-FedWay-Kent
1321.0,35.0,5.0,King,7,Renton-FedWay-Kent
1322.0,35.0,5.0,King,7,Renton-FedWay-Kent
1323.0,35.0,5.0,King,7,Renton-FedWay-Kent
1324.0,35.0,5.0,King,7,Renton-FedWay-Kent
1325.0,35.0,5.0,King,7,Renton-FedWay-Kent
1326.0,37.0,5.0,King,7,Renton-FedWay-Kent
1327.0,37.0,5.0,King,7,Renton-FedWay-Kent
1328.0,37.0,5.0,King,7,Renton-FedWay-Kent
1329.0,37.0,5.0,King,7,Renton-FedWay-Kent
1330.0,37.0,5.0,King,7,Renton-FedWay-Kent
1331.0,37.0,5.0,King,7,Renton-FedWay-Kent
1332.0,37.0,5.0,King,7,Renton-FedWay-Kent
1333.0,34.0,5.0,King,7,Renton-FedWay-Kent
1334.0,34.0,5.0,King,7,Renton-FedWay-Kent
1335.0,34.0,5.0,King,7,Renton-FedWay-Kent
1336.0,37.0,5.0,King,7,Renton-FedWay-Kent
1337.0,37.0,5.0,King,7,Renton-FedWay-Kent
1338.0,37.0,5.0,King,7,Renton-FedWay-Kent
1339.0,37.0,5.0,King,7,Renton-FedWay-Kent
1340.0,37.0,5.0,King,7,Renton-FedWay-Kent
1341.0,36.0,5.0,King,7,Renton-FedWay-Kent
1342.0,36.0,5.0,King,7,Renton-FedWay-Kent
1343.0,36.0,5.0,King,7,Renton-FedWay-Kent
1344.0,35.0,5.0,King,7,Renton-FedWay-Kent
1345.0,35.0,5.0,King,7,Renton-FedWay-Kent
1346.0,36.0,5.0,King,7,Renton-FedWay-Kent
1347.0,35.0,5.0,King,7,Renton-FedWay-Kent
1348.0,35.0,5.0,King,7,Renton-FedWay-Kent
1349.0,36.0,5.0,King,7,Renton-FedWay-Kent
1350.0,36.0,5.0,King,7,Renton-FedWay-Kent
1351.0,35.0,5.0,King,7,Renton-FedWay-Kent
1352.0,35.0,5.0,King,7,Renton-FedWay-Kent
1353.0,36.0,5.0,King,7,Renton-FedWay-Kent
1354.0,35.0,5.0,King,7,Renton-FedWay-Kent
1355.0,35.0,5.0,King,7,Renton-FedWay-Kent
1356.0,36.0,5.0,King,7,Renton-FedWay-Kent
1357.0,25.0,5.0,King,7,Renton-FedWay-Kent
1358.0,36.0,5.0,King,7,Renton-FedWay-Kent
1359.0,36.0,5.0,King,7,Renton-FedWay-Kent
1360.0,36.0,5.0,King,7,Renton-FedWay-Kent
1361.0,36.0,5.0,King,7,Renton-FedWay-Kent
1362.0,36.0,5.0,King,7,Renton-FedWay-Kent
1363.0,36.0,5.0,King,7,Renton-FedWay-Kent
1364.0,36.0,5.0,King,7,Renton-FedWay-Kent
1365.0,36.0,5.0,King,7,Renton-FedWay-Kent
1366.0,36.0,5.0,King,7,Renton-FedWay-Kent
1367.0,36.0,5.0,King,7,Renton-FedWay-Kent
1368.0,37.0,5.0,King,7,Renton-FedWay-Kent
1369.0,37.0,5.0,King,7,Renton-FedWay-Kent
1370.0,37.0,5.0,King,7,Renton-FedWay-Kent
1371.0,37.0,5.0,King,7,Renton-FedWay-Kent
1372.0,39.0,7.0,King,6,East Side
1373.0,39.0,7.0,King,6,East Side
1374.0,39.0,7.0,King,6,East Side
1375.0,39.0,7.0,King,6,East Side
1376.0,39.0,7.0,King,6,East Side
1377.0,39.0,7.0,King,6,East Side
1378.0,39.0,7.0,King,6,East Side
1379.0,40.0,7.0,King,6,East Side
1380.0,37.0,5.0,King,7,Renton-FedWay-Kent
1381.0,37.0,5.0,King,7,Renton-FedWay-Kent
1382.0,37.0,5.0,King,7,Renton-FedWay-Kent
1383.0,37.0,5.0,King,7,Renton-FedWay-Kent
1384.0,37.0,5.0,King,7,Renton-FedWay-Kent
1385.0,37.0,5.0,King,7,Renton-FedWay-Kent
1386.0,37.0,5.0,King,7,Renton-FedWay-Kent
1387.0,20.0,6.0,King,7,Renton-FedWay-Kent
1388.0,20.0,6.0,King,7,Renton-FedWay-Kent
1389.0,20.0,6.0,King,7,Renton-FedWay-Kent
1390.0,37.0,5.0,King,7,Renton-FedWay-Kent
1391.0,37.0,5.0,King,7,Renton-FedWay-Kent
1392.0,37.0,5.0,King,7,Renton-FedWay-Kent
1393.0,20.0,6.0,King,7,Renton-FedWay-Kent
1394.0,20.0,6.0,King,7,Renton-FedWay-Kent
1395.0,20.0,6.0,King,7,Renton-FedWay-Kent
1396.0,20.0,6.0,King,7,Renton-FedWay-Kent
1397.0,20.0,6.0,King,7,Renton-FedWay-Kent
1398.0,20.0,6.0,King,7,Renton-FedWay-Kent
1399.0,20.0,6.0,King,7,Renton-FedWay-Kent
1400.0,20.0,6.0,King,7,Renton-FedWay-Kent
1401.0,20.0,6.0,King,7,Renton-FedWay-Kent
1402.0,20.0,6.0,King,7,Renton-FedWay-Kent
1403.0,20.0,6.0,King,7,Renton-FedWay-Kent
1404.0,20.0,6.0,King,7,Renton-FedWay-Kent
1405.0,20.0,6.0,King,7,Renton-FedWay-Kent
1406.0,20.0,6.0,King,7,Renton-FedWay-Kent
1407.0,20.0,6.0,King,7,Renton-FedWay-Kent
1408.0,20.0,6.0,King,7,Renton-FedWay-Kent
1409.0,20.0,6.0,King,7,Renton-FedWay-Kent
1410.0,20.0,6.0,King,7,Renton-FedWay-Kent
1411.0,20.0,6.0,King,7,Renton-FedWay-Kent
1412.0,20.0,6.0,King,7,Renton-FedWay-Kent
1413.0,40.0,7.0,King,6,East Side
1414.0,40.0,7.0,King,6,East Side
1415.0,40.0,7.0,King,6,East Side
1416.0,40.0,7.0,King,6,East Side
1417.0,40.0,7.0,King,6,East Side
1418.0,40.0,7.0,King,6,East Side
1419.0,40.0,7.0,King,6,East Side
1420.0,40.0,7.0,King,6,East Side
1421.0,40.0,7.0,King,6,East Side
1422.0,40.0,7.0,King,6,East Side
1423.0,40.0,7.0,King,6,East Side
1424.0,40.0,7.0,King,6,East Side
1425.0,40.0,7.0,King,6,East Side
1426.0,40.0,7.0,King,6,East Side
1427.0,40.0,7.0,King,6,East Side
1428.0,40.0,7.0,King,6,East Side
1429.0,40.0,7.0,King,6,East Side
1430.0,40.0,7.0,King,6,East Side
1431.0,39.0,7.0,King,6,East Side
1432.0,39.0,7.0,King,6,East Side
1433.0,39.0,7.0,King,6,East Side
1434.0,39.0,7.0,King,6,East Side
1435.0,42.0,7.0,King,6,East Side
1436.0,42.0,7.0,King,6,East Side
1437.0,40.0,7.0,King,6,East Side
1438.0,40.0,7.0,King,6,East Side
1439.0,42.0,7.0,King,6,East Side
1440.0,40.0,7.0,King,6,East Side
1441.0,40.0,7.0,King,6,East Side
1442.0,40.0,7.0,King,6,East Side
1443.0,40.0,7.0,King,6,East Side
1444.0,40.0,7.0,King,6,East Side
1445.0,40.0,7.0,King,6,East Side
1446.0,40.0,7.0,King,6,East Side
1447.0,40.0,7.0,King,6,East Side
1448.0,40.0,7.0,King,6,East Side
1449.0,40.0,7.0,King,6,East Side
1450.0,40.0,7.0,King,6,East Side
1451.0,41.0,6.0,King,6,East Side
1452.0,41.0,6.0,King,6,East Side
1453.0,41.0,6.0,King,6,East Side
1454.0,41.0,6.0,King,6,East Side
1455.0,41.0,6.0,King,6,East Side
1456.0,41.0,6.0,King,6,East Side
1457.0,41.0,6.0,King,6,East Side
1458.0,41.0,6.0,King,6,East Side
1459.0,41.0,6.0,King,6,East Side
1460.0,41.0,6.0,King,6,East Side
1461.0,41.0,6.0,King,6,East Side
1462.0,41.0,6.0,King,6,East Side
1463.0,20.0,6.0,King,7,Renton-FedWay-Kent
1464.0,20.0,6.0,King,7,Renton-FedWay-Kent
1465.0,20.0,6.0,King,7,Renton-FedWay-Kent
1466.0,20.0,6.0,King,7,Renton-FedWay-Kent
1467.0,20.0,6.0,King,7,Renton-FedWay-Kent
1468.0,20.0,6.0,King,7,Renton-FedWay-Kent
1469.0,20.0,6.0,King,7,Renton-FedWay-Kent
1470.0,20.0,6.0,King,7,Renton-FedWay-Kent
1471.0,41.0,7.0,King,6,East Side
1472.0,41.0,7.0,King,6,East Side
1473.0,41.0,7.0,King,6,East Side
1474.0,41.0,7.0,King,6,East Side
1475.0,41.0,7.0,King,6,East Side
1476.0,41.0,7.0,King,6,East Side
1477.0,41.0,7.0,King,6,East Side
1478.0,41.0,7.0,King,6,East Side
1479.0,41.0,7.0,King,6,East Side
1480.0,41.0,7.0,King,6,East Side
1481.0,42.0,7.0,King,6,East Side
1482.0,42.0,7.0,King,6,East Side
1483.0,42.0,7.0,King,6,East Side
1484.0,44.0,8.0,King,6,East Side
1485.0,42.0,7.0,King,6,East Side
1486.0,42.0,7.0,King,6,East Side
1487.0,42.0,7.0,King,6,East Side
1488.0,42.0,7.0,King,6,East Side
1489.0,42.0,7.0,King,6,East Side
1490.0,42.0,7.0,King,6,East Side
1491.0,42.0,7.0,King,6,East Side
1492.0,42.0,7.0,King,6,East Side
1493.0,42.0,7.0,King,6,East Side
1494.0,42.0,7.0,King,6,East Side
1495.0,42.0,7.0,King,6,East Side
1496.0,42.0,7.0,King,6,East Side
1497.0,42.0,7.0,King,6,East Side
1498.0,45.0,7.0,King,6,East Side
1499.0,45.0,7.0,King,6,East Side
1500.0,45.0,7.0,King,6,East Side
1501.0,42.0,7.0,King,6,East Side
1502.0,42.0,7.0,King,6,East Side
1503.0,42.0,7.0,King,6,East Side
1504.0,44.0,8.0,King,6,East Side
1505.0,42.0,7.0,King,6,East Side
1506.0,42.0,7.0,King,6,East Side
1507.0,42.0,7.0,King,6,East Side
1508.0,44.0,8.0,King,6,East Side
1509.0,44.0,8.0,King,6,East Side
1510.0,44.0,8.0,King,6,East Side
1511.0,44.0,8.0,King,6,East Side
1512.0,44.0,8.0,King,6,East Side
1513.0,41.0,7.0,King,6,East Side
1514.0,41.0,7.0,King,6,East Side
1515.0,41.0,7.0,King,6,East Side
1516.0,47.0,8.0,King,6,East Side
1517.0,41.0,7.0,King,6,East Side
1518.0,41.0,7.0,King,6,East Side
1519.0,44.0,8.0,King,6,East Side
1520.0,44.0,8.0,King,6,East Side
1521.0,44.0,8.0,King,6,East Side
1522.0,44.0,8.0,King,6,East Side
1523.0,44.0,8.0,King,6,East Side
1524.0,44.0,8.0,King,6,East Side
1525.0,44.0,8.0,King,6,East Side
1526.0,44.0,8.0,King,6,East Side
1527.0,44.0,8.0,King,6,East Side
1528.0,44.0,8.0,King,6,East Side
1529.0,44.0,8.0,King,6,East Side
1530.0,44.0,8.0,King,6,East Side
1531.0,44.0,8.0,King,6,East Side
1532.0,44.0,8.0,King,6,East Side
1533.0,42.0,7.0,King,6,East Side
1534.0,43.0,8.0,King,6,East Side
1535.0,43.0,8.0,King,6,East Side
1536.0,43.0,8.0,King,6,East Side
1537.0,43.0,8.0,King,6,East Side
1538.0,43.0,8.0,King,6,East Side
1539.0,43.0,8.0,King,6,East Side
1540.0,43.0,8.0,King,6,East Side
1541.0,43.0,8.0,King,6,East Side
1542.0,43.0,8.0,King,6,East Side
1543.0,43.0,8.0,King,6,East Side
1544.0,43.0,8.0,King,6,East Side
1545.0,43.0,8.0,King,6,East Side
1546.0,43.0,8.0,King,6,East Side
1547.0,43.0,8.0,King,6,East Side
1548.0,43.0,8.0,King,6,East Side
1549.0,43.0,8.0,King,6,East Side
1550.0,43.0,8.0,King,6,East Side
1551.0,43.0,8.0,King,6,East Side
1552.0,43.0,8.0,King,6,East Side
1553.0,47.0,8.0,King,6,East Side
1554.0,47.0,8.0,King,6,East Side
1555.0,47.0,8.0,King,6,East Side
1556.0,47.0,8.0,King,6,East Side
1557.0,47.0,8.0,King,6,East Side
1558.0,47.0,8.0,King,6,East Side
1559.0,47.0,8.0,King,6,East Side
1560.0,47.0,8.0,King,6,East Side
1561.0,47.0,8.0,King,6,East Side
1562.0,47.0,8.0,King,6,East Side
1563.0,44.0,8.0,King,6,East Side
1564.0,47.0,8.0,King,6,East Side
1565.0,44.0,8.0,King,6,East Side
1566.0,44.0,8.0,King,6,East Side
1567.0,44.0,8.0,King,6,East Side
1568.0,44.0,8.0,King,6,East Side
1569.0,44.0,8.0,King,6,East Side
1570.0,44.0,8.0,King,6,East Side
1571.0,44.0,8.0,King,6,East Side
1572.0,44.0,8.0,King,6,East Side
1573.0,44.0,8.0,King,6,East Side
1574.0,48.0,8.0,King,6,East Side
1575.0,48.0,8.0,King,6,East Side
1576.0,48.0,8.0,King,6,East Side
1577.0,48.0,8.0,King,6,East Side
1578.0,48.0,8.0,King,6,East Side
1579.0,48.0,8.0,King,6,East Side
1580.0,48.0,8.0,King,6,East Side
1581.0,47.0,8.0,King,6,East Side
1582.0,47.0,8.0,King,6,East Side
1583.0,47.0,8.0,King,6,East Side
1584.0,47.0,8.0,King,6,East Side
1585.0,47.0,8.0,King,6,East Side
1586.0,47.0,8.0,King,6,East Side
1587.0,47.0,8.0,King,6,East Side
1588.0,47.0,8.0,King,6,East Side
1589.0,47.0,8.0,King,6,East Side
