STTAZ,ParcelID
111,132730
110,132731
110,132732
111,132733
111,132734
111,132735
111,132736
111,132737
110,132738
110,132739
111,132740
111,132741
113,132742
111,132744
111,132745
114,132746
11,133605
11,133606
11,133607
11,133608
11,133609
11,133610
11,133611
11,133612
11,133613
11,133614
11,133615
11,133616
11,133617
11,133618
11,133619
186,135664
186,135665
186,135666
186,135667
186,135677
186,135678
186,135679
186,135680
186,135681
186,135682
186,135683
186,135684
186,135685
186,135686
201,135687
201,135688
201,135689
201,135690
201,135691
201,135692
201,135693
201,135694
201,135695
201,135696
201,135697
201,135698
201,135699
201,135700
201,135701
201,135702
201,135703
201,135704
201,135705
201,135706
201,135707
201,135708
201,135709
201,135710
201,135711
201,135712
201,135713
201,135714
201,135715
201,135716
201,135717
201,135718
201,135719
201,135720
201,135721
201,135722
201,135723
201,135724
201,135725
201,135726
201,135727
201,135728
201,135729
201,135730
201,135731
201,135732
201,135733
201,135734
201,135735
201,135736
201,135737
201,135738
201,135739
201,135740
112,135915
112,135916
112,135917
112,135918
112,135919
112,135920
112,135921
112,135922
112,135923
112,135924
112,135925
112,135926
112,135927
112,135928
112,135929
112,135930
116,135942
116,135943
116,135944
116,135945
116,135946
116,135947
116,135948
116,135949
116,135950
116,135951
116,135952
116,135953
116,135954
116,135955
116,135956
116,135957
116,135958
116,135959
116,135960
116,135961
116,135962
116,135963
116,135964
116,135965
116,135966
116,135967
116,135968
116,135969
116,135970
116,135971
117,135972
117,135973
117,135974
117,135975
117,135976
117,135977
116,135978
117,135979
116,135980
116,135981
116,135982
117,135983
117,135984
117,135985
117,135986
117,135987
117,135988
117,135989
117,135990
117,135991
116,135992
117,135993
117,135994
117,135995
117,135996
117,135997
117,135998
117,135999
117,136000
117,136001
117,136002
117,136003
117,136004
117,136005
117,136006
117,136007
117,136008
117,136009
117,136019
117,136020
117,136021
117,136022
117,136023
117,136024
117,136025
117,136026
117,136027
117,136028
117,136029
117,136030
117,136031
117,136032
117,136033
117,136034
117,136035
117,136036
117,136037
117,136038
117,136039
117,136040
117,136041
117,136042
117,136043
117,136044
117,136045
117,136046
117,136047
117,136048
117,136049
117,136050
117,136051
117,136052
117,136053
117,136054
117,136055
117,136056
117,136057
117,136058
117,136059
117,136060
117,136061
117,136062
117,136063
117,136064
117,136065
117,136066
117,136067
117,136068
117,136069
117,136070
116,136071
147,136652
69,138383
69,138384
69,138385
69,138386
69,138387
69,138388
69,138389
69,138390
69,138391
69,138392
69,138393
11,142206
11,142207
11,142208
11,142209
11,142210
11,142211
203,144063
42,146864
42,146865
42,146866
42,146867
42,146868
42,146869
42,146870
42,146871
42,146872
42,146873
42,146874
42,146875
42,146876
42,146877
42,146878
42,146879
42,146880
42,146881
42,146882
42,146883
42,146884
42,146885
42,146886
42,146887
42,146888
42,146889
42,146890
42,146891
42,146892
42,146893
42,146894
42,146895
42,146896
42,146897
42,146898
36,146899
36,146900
36,146901
36,146902
36,146903
36,146904
36,146905
36,146906
36,146907
36,146908
36,146909
36,146910
36,146911
36,146912
36,146913
36,146914
36,146915
36,146916
36,146917
36,146918
36,146919
36,146920
36,146921
36,146922
36,146923
36,146924
36,146925
36,146926
36,146927
36,146928
36,146929
36,146930
36,146931
36,146932
36,146933
36,146934
36,146935
36,146936
36,146937
36,146938
36,146939
36,146940
36,146941
36,146942
36,146943
36,146944
36,146945
36,146946
36,146947
36,146948
42,146949
42,146950
42,146951
42,146952
42,146953
42,146954
42,146955
42,146956
42,146957
42,146958
42,146959
42,146960
174,147887
37,147925
37,147926
37,147927
37,147928
37,147929
37,147930
37,147931
37,147932
37,147933
37,147934
37,147935
37,147936
37,147937
37,147938
37,147939
37,147940
37,147941
37,147942
37,147943
37,147944
37,147945
36,147946
36,147947
36,147948
36,147949
36,147950
36,147951
36,147952
36,147953
36,147954
36,147955
36,147956
37,147957
147,148897
149,151602
149,151603
149,151604
149,151605
166,152583
166,152584
166,152585
166,152586
166,152587
166,152588
166,152589
166,152590
166,152591
166,152592
166,152593
166,152594
166,152595
203,156519
203,156520
203,156521
203,156522
203,156523
203,156524
203,156525
203,156526
203,156527
203,156528
203,156529
203,156530
203,156531
203,156532
203,156533
203,156534
203,156535
203,156536
203,156537
203,156538
203,156539
203,156540
203,156541
203,156542
203,156543
203,156544
203,156545
203,156546
203,156547
203,156548
203,156549
203,156550
203,156551
203,156552
203,156553
203,156554
203,156555
203,156556
203,156557
203,156558
203,156559
203,156560
203,156561
203,156562
203,156563
203,156564
203,156565
203,156566
203,156567
203,156568
203,156569
203,156570
203,156571
203,156572
203,156573
203,156574
203,156575
203,156576
203,156577
203,156578
203,156579
203,156580
203,156581
203,156582
203,156583
203,156584
203,156585
203,156586
203,156587
203,156588
203,156589
203,156590
203,156591
203,156592
203,156593
203,156594
203,156595
203,156596
203,156597
203,156598
203,156599
203,156600
203,156601
203,156602
203,156603
203,156604
203,156605
203,156606
203,156607
203,156608
203,156609
203,156610
203,156611
203,156612
203,156613
203,156614
203,156615
203,156616
203,156617
203,156618
203,156619
203,156620
203,156621
203,156622
203,156623
203,156624
203,156625
203,156626
203,156627
203,156628
203,156629
203,156630
203,156631
203,156632
203,156633
203,156634
203,156635
203,156636
203,156637
203,156638
203,156639
203,156640
203,156641
203,156642
203,156643
203,156644
203,156645
203,156646
203,156647
203,156648
202,156649
202,156650
202,156651
202,156652
202,156653
202,156654
202,156655
202,156656
203,156657
203,156658
203,156659
203,156660
203,156661
203,156662
203,156663
203,156664
203,156665
203,156666
203,156667
203,156668
203,156669
203,156670
203,156671
203,156672
203,156673
121,157138
121,157139
121,157140
121,157141
202,157142
202,157143
202,157144
202,157145
202,157146
202,157147
202,157148
202,157149
202,157150
202,157151
202,157152
202,157153
202,157154
202,157155
202,157156
202,157157
183,157159
183,157160
183,157161
183,157162
183,157163
183,157164
183,157165
183,157166
183,157167
183,157168
183,157169
183,157170
183,157171
183,157172
183,157173
183,157174
183,157175
183,157176
183,157177
183,157178
183,157179
183,157180
183,157181
183,157182
183,157183
183,157184
183,157185
183,157186
183,157187
183,157188
183,157189
183,157190
183,157191
183,157192
124,157240
124,157241
124,157242
124,157243
124,157244
124,157245
124,157246
124,157247
32,157310
32,157311
120,157312
32,157313
113,157314
113,157315
119,157316
118,157317
118,157318
118,157319
118,157320
118,157321
115,157323
115,157324
115,157325
115,157326
115,157327
119,157328
33,157329
35,157330
120,157331
35,157332
115,157333
33,157334
118,157335
120,157336
35,157339
118,157340
120,157342
118,157343
119,157344
35,157345
115,157346
115,157347
115,157352
115,157353
35,157354
120,157355
115,157356
118,157357
179,160910
179,160911
179,160912
179,160913
179,160914
179,160915
179,160916
179,160917
179,160918
179,160919
179,160920
179,160921
179,160922
179,160923
179,160924
179,160925
194,160935
194,160936
194,160937
194,160938
194,160939
194,160940
194,160941
194,160942
194,160943
194,160972
194,160973
194,160974
194,160975
194,160976
194,160977
194,160978
121,160983
121,160984
121,160985
121,160986
121,160987
183,160988
183,160989
183,160990
183,160991
183,160992
183,160993
183,160994
183,160995
183,160996
183,160997
183,160998
183,160999
183,161000
183,161001
183,161002
183,161003
183,161004
183,161005
183,161006
183,161007
183,161008
183,161009
183,161010
183,161011
183,161012
183,161013
183,161014
183,161015
183,161016
183,161017
183,161018
183,161019
183,161020
183,161021
183,161022
183,161023
183,161024
183,161025
192,161026
192,161027
192,161028
192,161029
192,161030
193,161031
193,161032
193,161033
188,161057
188,161065
188,161066
188,161072
188,161073
188,161078
188,161079
192,161128
192,161129
192,161130
192,161131
192,161132
192,161133
192,161134
192,161135
192,161136
192,161137
192,161138
192,161173
192,161174
192,161175
192,161176
192,161177
192,161178
192,161179
192,161180
194,161213
194,161214
194,161215
194,161216
194,161217
194,161260
194,161261
194,161262
194,161263
194,161264
194,161265
194,161266
194,161267
194,161268
194,161269
194,161270
194,161271
194,161272
194,161273
194,161274
194,161275
201,161276
194,161277
201,161278
194,161279
194,161280
194,161281
201,161282
201,161283
194,161284
194,161285
194,161286
194,161287
194,161288
194,161289
194,161290
194,161291
194,161292
194,161293
201,161294
201,161295
194,161296
194,161297
194,161298
194,161299
194,161300
194,161301
194,161302
194,161303
201,161304
194,161305
194,161306
201,161307
194,161308
194,161309
194,161310
194,161311
194,161312
194,161313
194,161314
194,161315
194,161316
194,161317
201,161318
201,161319
201,161320
201,161321
201,161322
201,161323
201,161324
201,161325
201,161326
201,161327
201,161328
201,161329
201,161330
201,161331
201,161332
201,161333
201,161334
201,161335
201,161336
201,161337
201,161338
201,161339
201,161340
201,161341
201,161342
201,161343
201,161344
201,161345
201,161346
201,161347
201,161348
201,161349
201,161350
201,161351
201,161352
201,161353
201,161354
201,161355
201,161356
201,161357
201,161358
201,161359
201,161360
201,161361
201,161362
201,161363
201,161364
201,161365
201,161366
201,161367
201,161368
201,161369
201,161370
201,161371
201,161372
201,161373
201,161374
201,161375
201,161376
201,161377
201,161378
201,161379
201,161380
201,161381
201,161382
201,161383
201,161384
201,161385
201,161386
201,161387
194,161388
194,161389
201,161390
194,161391
201,161392
201,161393
201,161394
201,161395
201,161396
201,161397
201,161398
201,161399
201,161400
201,161401
201,161402
194,161403
194,161404
194,161405
194,161406
194,161407
201,161408
194,161409
201,161410
201,161411
201,161412
201,161413
201,161414
201,161415
194,161416
194,161417
194,161418
194,161419
194,161420
201,161421
201,161422
201,161423
201,161424
194,161425
194,161426
194,161427
194,161428
194,161429
194,161430
194,161431
194,161432
194,161433
194,161434
194,161435
194,161436
194,161437
194,161438
194,161439
194,161440
194,161441
194,161442
194,161443
194,161444
194,161445
194,161446
194,161447
194,161448
194,161449
194,161450
194,161451
194,161452
194,161453
194,161454
194,161455
194,161456
194,161457
194,161458
194,161459
194,161460
194,161461
194,161462
194,161463
194,161464
194,161465
194,161466
194,161467
194,161468
194,161469
194,161470
194,161471
194,161472
194,161473
194,161474
194,161475
194,161476
194,161477
194,161478
194,161479
194,161480
194,161481
194,161482
194,161483
194,161484
194,161485
194,161486
194,161487
194,161488
194,161489
194,161490
194,161491
194,161492
194,161493
194,161494
194,161495
194,161496
194,161497
194,161498
194,161499
194,161500
194,161501
194,161502
194,161503
194,161504
194,161505
194,161506
194,161507
194,161508
194,161509
194,161510
194,161511
194,161512
194,161513
194,161514
194,161515
194,161516
194,161517
194,161518
194,161519
194,161520
194,161521
194,161522
194,161523
194,161524
194,161525
194,161526
194,161527
194,161528
194,161529
194,161530
194,161531
194,161532
194,161533
194,161534
194,161535
194,161536
194,161537
194,161538
194,161539
194,161540
194,161541
201,161542
201,161543
201,161544
201,161545
194,161546
179,161547
179,161548
179,161549
179,161550
179,161551
179,161552
179,161553
180,161554
180,161555
180,161556
180,161557
180,161558
180,161559
180,161560
180,161561
180,161562
180,161563
180,161564
180,161565
180,161566
180,161567
179,161568
179,161569
180,161570
180,161571
180,161572
180,161573
180,161574
180,161575
180,161576
180,161577
180,161578
180,161579
180,161580
180,161581
180,161582
180,161583
180,161584
180,161585
180,161586
180,161587
179,161588
179,161589
179,161590
179,161591
179,161592
124,161813
124,161814
124,161815
124,161816
124,161817
124,161818
124,161819
124,161820
124,161821
124,161822
124,161823
124,161824
124,161825
124,161826
124,161827
124,161828
124,161829
124,161830
124,161831
124,161832
124,161833
124,161834
115,163188
115,163189
115,163190
115,163191
115,163192
32,163193
115,163194
118,163195
115,163196
120,163198
118,163199
115,163200
115,163201
115,163202
115,163203
115,163204
115,163205
115,163206
115,163207
115,163208
118,163209
118,163210
115,163211
32,163212
115,163213
113,163214
118,163215
35,163216
118,163217
118,163218
32,163219
35,163220
120,163222
120,163223
120,163227
113,163228
120,163229
120,163230
120,163231
115,163232
120,163233
113,163234
115,163235
118,163236
118,163237
34,163238
33,163239
32,163240
120,163241
120,163242
120,163243
32,163244
113,163245
113,163246
115,163247
118,163248
115,163249
120,163250
113,163251
113,163252
33,163253
120,163254
120,163255
115,163257
120,163258
32,163259
120,163260
115,163261
118,163262
113,163263
118,163264
118,163265
115,163266
113,163267
115,163269
120,163270
118,163271
120,163272
120,163273
120,163274
120,163275
118,163277
120,163278
120,163280
115,163281
115,163283
118,163284
120,163286
118,163287
115,163290
120,163291
118,163293
115,163294
118,163295
115,163297
115,163298
115,163299
113,163301
113,163302
113,163303
115,163304
118,163305
115,163307
120,163308
118,163309
115,163310
115,163311
115,163312
115,163313
115,163314
115,163315
115,163316
118,163317
115,163318
115,163319
115,163324
115,163325
115,163326
115,163327
115,163328
115,163329
115,163330
115,163331
68,165029
68,165030
68,165031
68,165032
68,165033
68,165034
68,165035
68,165036
68,165037
68,165038
68,165039
68,165040
68,165041
68,165042
68,165043
68,165044
68,165045
68,165046
68,165047
68,165048
68,165049
68,165050
68,165051
68,165052
68,165053
68,165054
68,165055
68,165056
68,165057
136,165904
136,165905
136,165906
136,165907
136,165908
136,165909
11,166140
11,166141
11,166142
11,166143
11,166144
11,166145
11,166146
116,166329
116,166330
116,166331
116,166332
116,166333
144,166594
144,166595
144,166596
144,166597
144,166598
144,166599
68,166873
68,166874
68,166875
68,166876
68,166877
68,166878
68,166879
145,167746
145,167747
145,167748
145,167749
145,167750
145,167751
145,167752
145,167753
145,167754
145,167755
30,169671
30,169672
14,169673
21,169674
21,169675
14,169676
14,169677
14,169678
22,169679
22,169680
21,169681
22,169682
22,169683
23,169684
23,169685
28,169686
15,169687
15,169688
23,169689
14,169690
21,169691
30,169692
22,169693
22,169694
14,169695
21,169696
14,169697
21,169698
25,169699
21,169700
30,169701
14,169702
23,169703
21,169704
22,169705
21,169706
16,169707
22,169708
23,169709
21,169710
30,169711
30,169712
30,169713
22,169714
21,169715
30,169716
22,169717
21,169718
21,169719
14,169720
21,169721
30,169722
21,169723
30,169724
21,169725
30,169726
21,169727
21,169728
21,169729
21,169730
30,169731
23,169732
14,169733
22,169734
22,169735
25,169736
22,169737
22,169738
21,169739
22,169740
22,169741
21,169742
25,169743
25,169744
14,169745
14,169746
21,169747
30,169748
21,169749
30,169750
22,169751
21,169752
14,169753
30,169754
14,169755
14,169756
21,169757
25,169758
14,169759
30,169760
30,169761
21,169762
30,169763
30,169764
21,169765
14,169766
25,169767
22,169768
22,169769
22,169770
21,169771
21,169772
30,169773
14,169774
21,169775
14,169776
21,169777
25,169778
22,169779
22,169780
21,169781
25,169782
30,169783
22,169784
14,169785
30,169786
21,169787
30,169788
23,169789
25,169790
25,169791
25,169792
21,169793
30,169794
21,169795
14,169796
14,169797
14,169798
14,169799
21,169800
23,169801
14,169802
21,169803
21,169804
23,169805
30,169806
14,169807
14,169808
21,169809
16,169810
21,169811
21,169812
21,169813
21,169814
22,169815
14,169816
21,169817
14,169818
22,169819
21,169820
30,169821
21,169822
21,169823
21,169824
22,169825
14,169826
14,169827
14,169828
14,169829
14,169830
21,169831
21,169832
30,169833
22,169834
22,169835
14,169836
14,169837
22,169838
21,169839
22,169840
14,169841
23,169842
23,169843
22,169844
22,169845
22,169846
21,169847
21,169848
14,169849
14,169850
22,169851
22,169852
22,169853
21,169854
21,169855
14,169856
21,169857
23,169858
23,169859
30,169860
30,169861
14,169862
14,169863
14,169864
14,169865
21,169866
21,169867
14,169868
21,169869
21,169870
14,169871
30,169872
22,169873
14,169874
30,169875
30,169876
30,169877
23,169878
23,169879
22,169880
22,169881
21,169882
23,169883
25,169884
21,169885
21,169886
30,169887
21,169888
21,169889
14,169890
30,169891
25,169892
30,169893
30,169894
30,169895
22,169896
14,169897
22,169898
22,169899
22,169900
22,169901
22,169902
22,169903
22,169904
21,169905
21,169906
21,169907
30,169908
21,169909
21,169910
22,169911
22,169912
22,169913
21,169914
21,169915
21,169916
21,169917
22,169918
21,169919
30,169920
21,169921
21,169922
21,169923
22,169924
22,169925
22,169926
25,169927
25,169928
30,169929
30,169930
21,169931
21,169932
21,169933
21,169934
21,169935
21,169936
21,169937
25,169938
25,169939
25,169940
21,169941
14,169942
14,169943
21,169944
21,169945
21,169946
21,169947
21,169948
21,169949
21,169950
21,169951
21,169952
22,169953
22,169954
22,169955
21,169956
21,169957
21,169958
23,169959
23,169960
23,169961
21,169962
21,169963
21,169964
23,169965
23,169966
22,169967
22,169968
30,169969
30,169970
30,169971
30,169972
30,169973
25,169974
21,169975
22,169976
196,174012
196,174013
196,174014
196,174015
196,174016
196,174017
196,174018
196,174019
196,174020
196,174021
196,174022
196,174023
196,174024
196,174025
196,174026
196,174027
196,174028
196,174029
196,174030
196,174031
196,174032
196,174033
195,174034
198,174035
195,174036
198,174037
195,174038
198,174039
195,174040
195,174041
195,174042
198,174043
198,174044
198,174045
195,174046
195,174047
197,174048
195,174049
195,174050
195,174051
195,174052
195,174053
195,174054
197,174055
197,174056
197,174057
197,174058
198,174059
198,174060
198,174061
198,174062
198,174063
198,174064
198,174065
198,174066
198,174067
198,174068
198,174069
198,174070
198,174071
198,174072
198,174073
198,174074
198,174075
196,174076
160,180166
140,180167
155,180168
155,180169
140,180170
154,180171
155,180172
140,180173
155,180174
155,180175
160,180176
155,180177
160,180178
140,180179
9,180180
160,180181
9,180182
160,180183
160,180184
9,180185
140,180186
155,180187
140,180188
9,180189
9,180190
155,180191
160,180192
140,180193
155,180194
9,180195
9,180196
140,180197
140,180198
155,180199
9,180200
155,180201
9,180202
140,180203
160,180204
160,180205
140,180206
155,180207
140,180208
9,180209
140,180210
140,180211
155,180212
140,180213
155,180214
155,180215
155,180216
140,180217
140,180218
155,180219
140,180220
140,180221
140,180222
155,180223
160,180224
160,180225
155,180226
155,180227
155,180228
155,180229
155,180230
155,180231
155,180232
155,180233
155,180234
140,180235
117,184151
117,184152
116,184153
117,184154
117,184155
109,188658
169,190326
169,190327
169,190328
169,190329
169,190330
169,190331
155,190571
155,190572
155,190573
155,190574
155,190575
155,190576
155,190577
155,190578
155,190579
155,190580
155,190581
155,190582
40,191941
147,193854
112,194173
112,194174
112,194175
112,194176
112,194177
112,194178
112,194179
112,194180
112,194181
112,194182
112,194183
209,202251
209,202252
209,202253
209,202254
209,202255
207,202256
207,202257
207,202258
207,202259
207,202260
207,202261
207,202262
207,202263
207,202264
207,202265
207,202266
207,202267
207,202268
207,202269
207,202270
207,202271
200,202272
200,202273
200,202274
200,202275
200,202276
200,202277
200,202278
200,202279
200,202280
200,202281
200,202282
200,202283
200,202284
200,202285
200,202286
200,202287
200,202288
200,202289
200,202290
200,202291
200,202292
200,202293
200,202294
200,202295
200,202296
200,202297
200,202298
200,202299
200,202300
200,202301
200,202302
200,202303
200,202304
200,202305
200,202306
200,202307
200,202308
200,202309
200,202310
198,202311
198,202312
198,202313
198,202314
198,202315
198,202316
198,202317
198,202318
198,202319
198,202320
198,202321
198,202322
198,202323
198,202324
198,202325
198,202326
198,202327
198,202328
198,202329
198,202330
198,202331
198,202332
198,202333
198,202334
198,202335
198,202336
198,202337
198,202338
198,202339
198,202340
198,202341
198,202342
198,202343
198,202344
198,202345
198,202346
198,202347
198,202348
198,202349
198,202350
198,202351
198,202352
198,202353
198,202354
198,202355
198,202356
206,202403
206,202404
206,202405
206,202406
206,202407
206,202408
206,202409
206,202410
206,202411
206,202412
206,202413
206,202414
206,202415
206,202416
206,202417
205,202418
205,202419
205,202420
205,202421
205,202422
205,202423
205,202424
205,202425
205,202426
202,202427
202,202428
198,202429
83,202598
159,204334
159,204335
159,204337
159,204338
173,204347
159,204348
159,204350
173,204352
173,204359
158,204368
159,204370
159,204371
159,204372
159,204373
173,204375
173,204376
173,204377
173,204378
159,204386
173,204387
24,206536
24,206537
24,206538
24,206539
24,206540
24,206541
24,206542
24,206543
24,206544
24,206545
24,206546
24,206547
24,206548
24,206549
24,206550
24,206551
182,207133
182,207134
182,207135
182,207136
182,207137
182,207138
182,207139
182,207140
182,207141
182,207142
182,207143
182,207144
182,207145
180,207769
180,207770
180,207771
180,207772
180,207773
180,207774
180,207775
180,207776
180,207777
180,207778
112,209783
112,209784
112,209785
112,209786
112,209787
112,209788
112,209789
112,209790
112,209791
112,209792
112,209793
112,209794
112,209795
112,209796
110,210047
110,210048
110,210049
110,210050
110,210051
110,210052
110,210053
110,210054
110,210055
110,210056
110,210057
110,210058
110,210059
110,210060
110,210061
110,210062
110,210063
110,210064
185,211528
185,211529
185,211530
185,211531
185,211532
185,211533
185,211534
185,211535
185,211536
185,211537
185,211538
185,211539
185,211540
185,211541
185,211542
185,211543
185,211544
185,211545
185,211546
185,211547
185,211548
185,211549
185,211550
185,211551
185,211552
185,211553
185,211554
185,211555
185,211556
185,211557
185,211558
185,211559
185,211560
185,211561
185,211562
185,211563
185,211564
185,211565
185,211566
185,211567
185,211568
185,211569
185,211570
185,211571
185,211572
185,211573
185,211574
185,211575
37,214177
39,214178
59,214179
59,214180
59,214181
59,214182
59,214183
59,214184
59,214185
59,214186
59,214187
59,214188
59,214189
59,214190
59,214191
59,214192
59,214193
59,214194
59,214195
59,214196
59,214197
59,214198
59,214199
59,214200
140,214530
140,214531
140,214532
140,214533
140,214534
140,214535
140,214536
140,214537
140,214538
140,214539
140,214540
140,214541
140,214542
140,214543
140,214544
140,214545
140,214546
171,214601
171,214602
171,214603
171,214604
171,214605
171,214606
171,214607
171,214608
171,214609
171,214610
171,214611
171,214612
171,214613
171,214614
171,214615
171,214616
171,214617
171,214618
171,214619
171,214620
171,214621
171,214622
171,214623
171,214624
171,214625
171,214626
171,214627
171,214628
171,214629
171,214630
171,214631
171,214632
171,214633
171,214634
171,214635
171,214636
171,214637
171,214638
171,214639
171,214640
171,214641
171,214676
171,214677
171,214678
171,214679
171,214680
171,214681
171,214682
171,214683
171,214684
171,214685
171,214686
171,214687
171,214688
171,214689
171,214690
171,214691
171,214692
171,214693
171,214694
171,214695
171,214696
171,214697
171,214698
171,214699
159,216369
156,216370
159,216371
172,216372
37,216373
159,216374
158,216375
172,216376
172,216377
156,216378
172,216379
156,216380
172,216381
172,216382
172,216383
172,216384
172,216385
172,216386
172,216387
173,216388
156,216389
172,216390
172,216391
172,216392
158,216393
157,216394
158,216395
158,216396
159,216397
159,216398
159,216399
172,216400
159,216401
158,216402
159,216403
159,216404
172,216405
172,216406
159,216407
158,216408
172,216409
159,216410
159,216411
159,216412
158,216413
172,216414
156,216415
156,216416
159,216417
159,216418
172,216419
172,216420
156,216421
156,216422
172,216423
172,216424
172,216425
172,216426
135,216427
159,216428
156,216429
156,216430
175,217870
175,217871
175,217872
175,217873
175,217874
174,217875
174,217876
174,217877
174,217878
174,217879
174,217880
174,217881
174,217882
174,217883
174,217884
174,217885
174,217886
174,217887
11,219355
11,219356
11,219357
11,219358
11,219359
11,219360
11,219361
11,219362
11,219363
11,219364
11,219365
197,221679
197,221680
197,221681
197,221682
197,221683
197,221684
197,221685
197,221686
197,221687
197,221688
197,221689
197,221690
197,221691
197,221692
197,221693
197,221694
197,221695
197,221696
197,221697
197,221698
197,221699
197,221700
197,221701
197,221702
197,221703
197,221704
197,221705
197,221706
197,221707
197,221708
197,221709
197,221710
197,221711
197,221712
197,221713
197,221714
197,221715
197,221716
197,221717
197,221718
197,221719
197,221720
197,221721
197,221722
197,221723
197,221724
197,221725
197,221726
197,221727
197,221728
197,221729
197,221730
197,221731
197,221732
197,221733
197,221734
197,221735
197,221736
197,221737
197,221738
197,221739
197,221740
197,221741
197,221742
197,221743
197,221744
197,221745
197,221746
197,221747
197,221748
94,223609
94,223610
94,223611
94,223612
94,223613
94,223614
94,223615
94,223616
94,223617
94,223618
94,223619
94,223620
94,223621
94,223622
94,223623
94,223624
94,223625
94,223626
112,223791
112,223792
112,223793
112,223794
112,223795
112,223796
112,223797
112,223798
112,223799
112,223800
29,229794
29,229795
29,229796
29,229797
29,229798
29,229799
124,230247
124,230248
124,230249
124,230250
124,230251
124,230252
124,230253
124,230254
124,230255
124,230256
124,230257
124,230258
124,230259
124,230260
124,230261
124,230262
124,230263
124,230264
124,230265
186,230376
184,230377
184,230378
114,231986
114,231987
114,231988
114,231989
114,231990
114,231991
114,231992
114,231993
114,231994
114,231995
114,231996
114,231997
114,231998
114,231999
1,234060
48,234061
48,234062
48,234063
7,234064
1,234065
7,234066
51,234067
51,234068
7,234069
50,234070
48,234071
48,234072
48,234073
48,234074
50,234075
50,234076
50,234077
50,234078
51,234079
50,234080
50,234081
51,234082
51,234083
51,234084
51,234085
51,234086
51,234087
48,234088
51,234089
51,234090
48,234091
51,234092
51,234093
48,234094
48,234095
48,234096
48,234097
48,234098
48,234099
48,234100
1,234101
48,234102
48,234103
51,234104
7,234105
48,234106
132,236407
132,236408
132,236409
132,236410
132,236411
132,236412
132,236413
132,236414
132,236415
132,236416
132,236417
132,236418
132,236419
132,236420
132,236421
132,236422
132,236423
202,236631
202,236632
202,236633
202,236634
202,236635
202,236636
202,236637
202,236638
202,236639
202,236640
202,236641
202,236642
202,236643
202,236644
202,236645
202,236646
202,236647
202,236648
202,236649
202,236650
202,236651
202,236652
202,236653
202,236654
202,236655
202,236656
202,236657
202,236658
202,236659
189,237333
189,237334
189,237335
189,237336
189,237337
189,237338
189,237339
189,237340
189,237341
193,237342
193,237343
193,237344
193,237345
193,237346
193,237347
193,237348
193,237349
193,237350
193,237351
193,237352
193,237353
193,237354
193,237355
193,237356
193,237357
193,237358
193,237359
193,237360
128,244488
129,244489
128,244490
122,244491
122,244492
122,244493
128,244494
128,244495
126,244496
129,244497
31,244498
128,244499
128,244500
128,244501
128,244502
129,244503
128,244504
129,244505
129,244506
129,244507
127,244508
31,244509
128,244510
127,244511
128,244512
127,244513
128,244514
128,244515
127,244516
127,244517
122,244518
122,244519
127,244520
122,244521
122,244522
122,244523
128,244524
128,244525
128,244526
127,244527
122,244528
31,244529
128,244530
128,244531
129,244532
122,244533
122,244534
122,244535
122,244536
122,244537
127,244538
122,244539
128,244540
122,244541
122,244542
122,244543
128,244544
129,244545
122,244546
127,244547
127,244548
129,244549
31,244550
128,244551
128,244552
128,244553
128,244554
128,244555
122,244556
129,244557
128,244558
128,244559
128,244560
128,244561
128,244562
128,244563
129,244564
127,244565
127,244566
127,244567
127,244568
127,244569
128,244570
128,244571
128,244572
127,244573
122,244574
122,244575
122,244576
128,244577
128,244578
128,244579
128,244580
128,244581
128,244582
128,244583
128,244584
128,244585
128,244586
128,244587
128,244588
128,244589
128,244590
128,244591
128,244592
128,244593
128,244594
128,244595
128,244596
128,244597
128,244598
129,244599
129,244600
122,244601
122,244602
129,244603
122,244604
128,244605
128,244606
127,244607
128,244608
128,244609
128,244610
128,244611
129,244612
128,244613
31,244614
126,244615
122,244616
127,244617
122,244618
122,244619
128,244620
128,244621
128,244622
128,244623
128,244624
128,244625
122,244626
128,244627
128,244628
128,244629
128,244630
181,246952
181,246953
100,246954
100,246955
181,246956
181,246957
181,246958
181,246959
181,246960
181,246961
181,246962
181,246963
181,246964
181,246965
181,246966
181,246967
181,246968
181,246969
181,246970
181,246971
187,246972
187,246973
187,246974
187,246975
187,246976
187,246977
187,246978
187,246979
187,246980
181,246981
181,246982
181,246983
181,246984
181,246985
181,246986
181,246987
181,246988
181,246989
181,246990
181,246991
181,246992
181,246993
181,246994
181,246995
181,246996
181,246997
181,246998
181,246999
181,247000
181,247001
181,247002
181,247003
181,247004
181,247005
181,247006
181,247007
181,247008
181,247009
181,247010
181,247011
181,247012
181,247013
181,247014
181,247015
100,247016
100,247017
100,247018
100,247019
100,247020
100,247021
100,247022
100,247023
100,247024
100,247025
100,247026
100,247027
100,247028
100,247029
181,247030
181,247031
181,247032
181,247033
181,247034
181,247035
181,247036
181,247037
181,247038
181,247039
181,247040
181,247041
181,247042
181,247043
181,247044
181,247045
181,247046
181,247047
181,247048
181,247049
181,247050
181,247051
181,247052
187,247053
187,247054
187,247055
187,247056
187,247057
187,247058
187,247059
187,247060
187,247061
187,247062
187,247063
181,247064
181,247065
181,247066
181,247067
181,247068
181,247069
181,247070
181,247071
181,247072
181,247073
